RTP Audio Master [INFO] :: 2024-01-04 18:23:29,012 -> Packets send: 37 | Packet rate: 1.41 Mb/s | Total packets send 118 | Total packet rate 0.26 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:30,013 -> Packets send: 48 | Packet rate: 1.41 Mb/s | Total packets send 118 | Total packet rate 0.26 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:31,014 -> Packets send: 5 | Packet rate: 1.41 Mb/s | Total packets send 172 | Total packet rate 0.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:32,016 -> Packets send: 16 | Packet rate: 1.41 Mb/s | Total packets send 172 | Total packet rate 0.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:33,016 -> Packets send: 26 | Packet rate: 1.41 Mb/s | Total packets send 172 | Total packet rate 0.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:34,017 -> Packets send: 37 | Packet rate: 1.41 Mb/s | Total packets send 172 | Total packet rate 0.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:35,019 -> Packets send: 47 | Packet rate: 1.41 Mb/s | Total packets send 172 | Total packet rate 0.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:36,020 -> Packets send: 4 | Packet rate: 1.43 Mb/s | Total packets send 227 | Total packet rate 0.43 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:37,021 -> Packets send: 15 | Packet rate: 1.43 Mb/s | Total packets send 227 | Total packet rate 0.43 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:38,022 -> Packets send: 25 | Packet rate: 1.43 Mb/s | Total packets send 227 | Total packet rate 0.43 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:39,024 -> Packets send: 36 | Packet rate: 1.43 Mb/s | Total packets send 227 | Total packet rate 0.43 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:40,024 -> Packets send: 47 | Packet rate: 1.43 Mb/s | Total packets send 227 | Total packet rate 0.43 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:41,025 -> Packets send: 4 | Packet rate: 1.41 Mb/s | Total packets send 281 | Total packet rate 0.5 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:42,027 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 281 | Total packet rate 0.5 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:43,028 -> Packets send: 25 | Packet rate: 1.41 Mb/s | Total packets send 281 | Total packet rate 0.5 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:44,029 -> Packets send: 36 | Packet rate: 1.41 Mb/s | Total packets send 281 | Total packet rate 0.5 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:45,031 -> Packets send: 47 | Packet rate: 1.41 Mb/s | Total packets send 281 | Total packet rate 0.5 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:46,032 -> Packets send: 4 | Packet rate: 1.41 Mb/s | Total packets send 335 | Total packet rate 0.56 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:47,033 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 335 | Total packet rate 0.56 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:47,036 -> [SESSION][TCP] Open socket
RTP Audio Master [INFO] :: 2024-01-04 18:23:47,039 -> [SESSION] Request State from 192.168.178.172
RTP Audio Master [INFO] :: 2024-01-04 18:23:47,042 -> [SESSION] 192.168.178.172 is active
RTP Audio Master [INFO] :: 2024-01-04 18:23:47,042 -> [SESSION][TCP] Close socket
RTP Audio Master [INFO] :: 2024-01-04 18:23:48,034 -> Packets send: 25 | Packet rate: 1.41 Mb/s | Total packets send 335 | Total packet rate 0.56 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:49,036 -> Packets send: 35 | Packet rate: 1.41 Mb/s | Total packets send 335 | Total packet rate 0.56 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:50,036 -> Packets send: 47 | Packet rate: 1.41 Mb/s | Total packets send 335 | Total packet rate 0.56 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:51,037 -> Packets send: 3 | Packet rate: 1.41 Mb/s | Total packets send 389 | Total packet rate 0.61 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:52,039 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 389 | Total packet rate 0.61 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:53,040 -> Packets send: 25 | Packet rate: 1.41 Mb/s | Total packets send 389 | Total packet rate 0.61 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:54,040 -> Packets send: 36 | Packet rate: 1.41 Mb/s | Total packets send 389 | Total packet rate 0.61 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:55,041 -> Packets send: 47 | Packet rate: 1.41 Mb/s | Total packets send 389 | Total packet rate 0.61 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:56,043 -> Packets send: 3 | Packet rate: 1.41 Mb/s | Total packets send 443 | Total packet rate 0.65 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:57,044 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 443 | Total packet rate 0.65 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:58,045 -> Packets send: 24 | Packet rate: 1.41 Mb/s | Total packets send 443 | Total packet rate 0.65 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:23:59,047 -> Packets send: 36 | Packet rate: 1.41 Mb/s | Total packets send 443 | Total packet rate 0.65 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:00,048 -> Packets send: 47 | Packet rate: 1.41 Mb/s | Total packets send 443 | Total packet rate 0.65 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:01,049 -> Packets send: 3 | Packet rate: 1.41 Mb/s | Total packets send 497 | Total packet rate 0.69 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:02,051 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 497 | Total packet rate 0.69 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:03,052 -> Packets send: 24 | Packet rate: 1.41 Mb/s | Total packets send 497 | Total packet rate 0.69 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:04,053 -> Packets send: 36 | Packet rate: 1.41 Mb/s | Total packets send 497 | Total packet rate 0.69 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:05,055 -> Packets send: 46 | Packet rate: 1.41 Mb/s | Total packets send 497 | Total packet rate 0.69 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:06,056 -> Packets send: 3 | Packet rate: 1.41 Mb/s | Total packets send 551 | Total packet rate 0.73 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:07,057 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 551 | Total packet rate 0.73 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:07,060 -> [SESSION][TCP] Open socket
RTP Audio Master [INFO] :: 2024-01-04 18:24:07,064 -> [SESSION] Request State from 192.168.178.172
RTP Audio Master [INFO] :: 2024-01-04 18:24:07,067 -> [SESSION] 192.168.178.172 is active
RTP Audio Master [INFO] :: 2024-01-04 18:24:07,067 -> [SESSION][TCP] Close socket
RTP Audio Master [INFO] :: 2024-01-04 18:24:08,058 -> Packets send: 25 | Packet rate: 1.41 Mb/s | Total packets send 551 | Total packet rate 0.73 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:09,060 -> Packets send: 36 | Packet rate: 1.41 Mb/s | Total packets send 551 | Total packet rate 0.73 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:10,060 -> Packets send: 46 | Packet rate: 1.41 Mb/s | Total packets send 551 | Total packet rate 0.73 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:11,061 -> Packets send: 3 | Packet rate: 1.41 Mb/s | Total packets send 605 | Total packet rate 0.76 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:12,063 -> Packets send: 13 | Packet rate: 1.41 Mb/s | Total packets send 605 | Total packet rate 0.76 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:13,064 -> Packets send: 25 | Packet rate: 1.41 Mb/s | Total packets send 605 | Total packet rate 0.76 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:14,065 -> Packets send: 36 | Packet rate: 1.41 Mb/s | Total packets send 605 | Total packet rate 0.76 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:15,067 -> Packets send: 46 | Packet rate: 1.41 Mb/s | Total packets send 605 | Total packet rate 0.76 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:16,068 -> Packets send: 3 | Packet rate: 1.41 Mb/s | Total packets send 659 | Total packet rate 0.79 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:17,069 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 659 | Total packet rate 0.79 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:18,070 -> Packets send: 25 | Packet rate: 1.41 Mb/s | Total packets send 659 | Total packet rate 0.79 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:19,071 -> Packets send: 35 | Packet rate: 1.41 Mb/s | Total packets send 659 | Total packet rate 0.79 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:20,072 -> Packets send: 46 | Packet rate: 1.41 Mb/s | Total packets send 659 | Total packet rate 0.79 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:21,073 -> Packets send: 2 | Packet rate: 1.41 Mb/s | Total packets send 713 | Total packet rate 0.82 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:22,074 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 713 | Total packet rate 0.82 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:23,076 -> Packets send: 25 | Packet rate: 1.41 Mb/s | Total packets send 713 | Total packet rate 0.82 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:24,076 -> Packets send: 35 | Packet rate: 1.41 Mb/s | Total packets send 713 | Total packet rate 0.82 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:25,077 -> Packets send: 46 | Packet rate: 1.41 Mb/s | Total packets send 713 | Total packet rate 0.82 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:26,079 -> Packets send: 2 | Packet rate: 1.41 Mb/s | Total packets send 767 | Total packet rate 0.85 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:27,080 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 767 | Total packet rate 0.85 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:27,086 -> [SESSION][TCP] Open socket
RTP Audio Master [INFO] :: 2024-01-04 18:24:27,097 -> [SESSION] Request State from 192.168.178.172
RTP Audio Master [INFO] :: 2024-01-04 18:24:27,100 -> [SESSION] 192.168.178.172 is active
RTP Audio Master [INFO] :: 2024-01-04 18:24:27,100 -> [SESSION][TCP] Close socket
RTP Audio Master [INFO] :: 2024-01-04 18:24:28,081 -> Packets send: 24 | Packet rate: 1.41 Mb/s | Total packets send 767 | Total packet rate 0.85 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:29,083 -> Packets send: 35 | Packet rate: 1.41 Mb/s | Total packets send 767 | Total packet rate 0.85 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:30,084 -> Packets send: 46 | Packet rate: 1.41 Mb/s | Total packets send 767 | Total packet rate 0.85 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:31,085 -> Packets send: 3 | Packet rate: 1.41 Mb/s | Total packets send 821 | Total packet rate 0.87 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:32,086 -> Packets send: 14 | Packet rate: 1.41 Mb/s | Total packets send 821 | Total packet rate 0.87 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:33,087 -> Packets send: 24 | Packet rate: 1.41 Mb/s | Total packets send 821 | Total packet rate 0.87 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:34,088 -> Packets send: 35 | Packet rate: 1.41 Mb/s | Total packets send 821 | Total packet rate 0.87 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:35,089 -> Packets send: 45 | Packet rate: 1.41 Mb/s | Total packets send 821 | Total packet rate 0.87 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:36,091 -> Packets send: 2 | Packet rate: 1.44 Mb/s | Total packets send 876 | Total packet rate 0.89 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:37,092 -> Packets send: 13 | Packet rate: 1.44 Mb/s | Total packets send 876 | Total packet rate 0.89 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:38,092 -> Packets send: 23 | Packet rate: 1.44 Mb/s | Total packets send 876 | Total packet rate 0.89 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:39,093 -> Packets send: 34 | Packet rate: 1.44 Mb/s | Total packets send 876 | Total packet rate 0.89 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:40,095 -> Packets send: 45 | Packet rate: 1.44 Mb/s | Total packets send 876 | Total packet rate 0.89 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:41,096 -> Packets send: 2 | Packet rate: 1.41 Mb/s | Total packets send 930 | Total packet rate 0.91 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:42,097 -> Packets send: 12 | Packet rate: 1.41 Mb/s | Total packets send 930 | Total packet rate 0.91 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:43,099 -> Packets send: 23 | Packet rate: 1.41 Mb/s | Total packets send 930 | Total packet rate 0.91 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:44,100 -> Packets send: 34 | Packet rate: 1.41 Mb/s | Total packets send 930 | Total packet rate 0.91 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:45,100 -> Packets send: 45 | Packet rate: 1.41 Mb/s | Total packets send 930 | Total packet rate 0.91 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:46,101 -> Packets send: 2 | Packet rate: 1.41 Mb/s | Total packets send 984 | Total packet rate 0.93 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:47,103 -> Packets send: 12 | Packet rate: 1.41 Mb/s | Total packets send 984 | Total packet rate 0.93 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:47,117 -> [SESSION][TCP] Open socket
RTP Audio Master [INFO] :: 2024-01-04 18:24:47,122 -> [SESSION] Request State from 192.168.178.172
RTP Audio Master [INFO] :: 2024-01-04 18:24:47,125 -> [SESSION] 192.168.178.172 is active
RTP Audio Master [INFO] :: 2024-01-04 18:24:47,125 -> [SESSION][TCP] Close socket
RTP Audio Master [INFO] :: 2024-01-04 18:24:48,104 -> Packets send: 23 | Packet rate: 1.41 Mb/s | Total packets send 984 | Total packet rate 0.93 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:49,105 -> Packets send: 33 | Packet rate: 1.41 Mb/s | Total packets send 984 | Total packet rate 0.93 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:50,106 -> Packets send: 45 | Packet rate: 1.41 Mb/s | Total packets send 984 | Total packet rate 0.93 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:51,107 -> Packets send: 1 | Packet rate: 1.41 Mb/s | Total packets send 1038 | Total packet rate 0.95 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:52,108 -> Packets send: 12 | Packet rate: 1.41 Mb/s | Total packets send 1038 | Total packet rate 0.95 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:53,109 -> Packets send: 23 | Packet rate: 1.41 Mb/s | Total packets send 1038 | Total packet rate 0.95 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:54,111 -> Packets send: 34 | Packet rate: 1.41 Mb/s | Total packets send 1038 | Total packet rate 0.95 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:55,112 -> Packets send: 45 | Packet rate: 1.41 Mb/s | Total packets send 1038 | Total packet rate 0.95 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:24:56,112 -> Packets send: 1 | Packet rate: 1.41 Mb/s | Total packets send 1092 | Total packet rate 0.96 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:13,804 -> [LOGIN][TCP] Open socket
RTP Audio Master [INFO] :: 2024-01-04 18:31:15,241 -> [LOGIN] Received login request from 192.168.178.172
RTP Audio Master [INFO] :: 2024-01-04 18:31:15,241 -> [LOGIN] Accept login
RTP Audio Master [INFO] :: 2024-01-04 18:31:15,241 -> [LOGIN] Add 192.168.178.172 to list of Hosts
RTP Audio Master [INFO] :: 2024-01-04 18:31:15,807 -> Packets send: 15 | Packet rate: 0 Mb/s | Total packets send 0 | Total packet rate 0 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:16,808 -> Packets send: 26 | Packet rate: 0 Mb/s | Total packets send 0 | Total packet rate 0 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:17,809 -> Packets send: 37 | Packet rate: 0 Mb/s | Total packets send 0 | Total packet rate 0 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:18,809 -> Packets send: 48 | Packet rate: 0 Mb/s | Total packets send 0 | Total packet rate 0 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:19,810 -> Packets send: 9 | Packet rate: 1.27 Mb/s | Total packets send 49 | Total packet rate 1.27 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:20,812 -> Packets send: 20 | Packet rate: 1.27 Mb/s | Total packets send 49 | Total packet rate 1.27 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:21,813 -> Packets send: 30 | Packet rate: 1.27 Mb/s | Total packets send 49 | Total packet rate 1.27 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:22,814 -> Packets send: 42 | Packet rate: 1.27 Mb/s | Total packets send 49 | Total packet rate 1.27 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:23,816 -> Packets send: 53 | Packet rate: 1.27 Mb/s | Total packets send 49 | Total packet rate 1.27 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:24,816 -> Packets send: 9 | Packet rate: 1.41 Mb/s | Total packets send 103 | Total packet rate 1.34 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:25,817 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 103 | Total packet rate 1.34 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:26,819 -> Packets send: 31 | Packet rate: 1.41 Mb/s | Total packets send 103 | Total packet rate 1.34 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:31:28,253 -> [LOGIN] Thread is stopping
RTP Audio Master [INFO] :: 2024-01-04 18:31:28,253 -> [LOGIN][TCP] Close socket
RTP Audio Master [INFO] :: 2024-01-04 18:32:08,440 -> [LOGIN][TCP] Open socket
RTP Audio Master [INFO] :: 2024-01-04 18:32:10,450 -> [LOGIN] Received login request from 192.168.178.172
RTP Audio Master [INFO] :: 2024-01-04 18:32:10,451 -> [LOGIN] Accept login
RTP Audio Master [INFO] :: 2024-01-04 18:32:10,451 -> [LOGIN] Add 192.168.178.172 to list of Hosts
RTP Audio Master [INFO] :: 2024-01-04 18:32:11,444 -> Packets send: 20 | Packet rate: 0 Mb/s | Total packets send 0 | Total packet rate 0 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:12,445 -> Packets send: 31 | Packet rate: 0 Mb/s | Total packets send 0 | Total packet rate 0 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:13,447 -> Packets send: 42 | Packet rate: 0 Mb/s | Total packets send 0 | Total packet rate 0 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:14,448 -> Packets send: 9 | Packet rate: 1.11 Mb/s | Total packets send 43 | Total packet rate 1.11 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:15,449 -> Packets send: 20 | Packet rate: 1.11 Mb/s | Total packets send 43 | Total packet rate 1.11 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:16,450 -> Packets send: 30 | Packet rate: 1.11 Mb/s | Total packets send 43 | Total packet rate 1.11 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:17,452 -> Packets send: 42 | Packet rate: 1.11 Mb/s | Total packets send 43 | Total packet rate 1.11 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:18,453 -> Packets send: 53 | Packet rate: 1.11 Mb/s | Total packets send 43 | Total packet rate 1.11 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:19,454 -> Packets send: 9 | Packet rate: 1.41 Mb/s | Total packets send 97 | Total packet rate 1.26 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:20,455 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 97 | Total packet rate 1.26 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:21,456 -> Packets send: 31 | Packet rate: 1.41 Mb/s | Total packets send 97 | Total packet rate 1.26 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:22,457 -> Packets send: 42 | Packet rate: 1.41 Mb/s | Total packets send 97 | Total packet rate 1.26 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:23,458 -> Packets send: 53 | Packet rate: 1.41 Mb/s | Total packets send 97 | Total packet rate 1.26 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:24,459 -> Packets send: 9 | Packet rate: 1.41 Mb/s | Total packets send 151 | Total packet rate 1.31 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:25,460 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 151 | Total packet rate 1.31 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:26,460 -> Packets send: 31 | Packet rate: 1.41 Mb/s | Total packets send 151 | Total packet rate 1.31 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:27,461 -> Packets send: 42 | Packet rate: 1.41 Mb/s | Total packets send 151 | Total packet rate 1.31 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:28,462 -> Packets send: 52 | Packet rate: 1.41 Mb/s | Total packets send 151 | Total packet rate 1.31 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:29,464 -> Packets send: 9 | Packet rate: 1.41 Mb/s | Total packets send 205 | Total packet rate 1.33 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:30,465 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 205 | Total packet rate 1.33 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:31,466 -> Packets send: 31 | Packet rate: 1.41 Mb/s | Total packets send 205 | Total packet rate 1.33 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:32,467 -> Packets send: 42 | Packet rate: 1.41 Mb/s | Total packets send 205 | Total packet rate 1.33 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:33,468 -> Packets send: 52 | Packet rate: 1.41 Mb/s | Total packets send 205 | Total packet rate 1.33 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:34,469 -> Packets send: 9 | Packet rate: 1.41 Mb/s | Total packets send 259 | Total packet rate 1.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:35,470 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 259 | Total packet rate 1.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:36,471 -> Packets send: 31 | Packet rate: 1.41 Mb/s | Total packets send 259 | Total packet rate 1.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:37,472 -> Packets send: 41 | Packet rate: 1.41 Mb/s | Total packets send 259 | Total packet rate 1.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:38,473 -> Packets send: 52 | Packet rate: 1.41 Mb/s | Total packets send 259 | Total packet rate 1.35 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:39,474 -> Packets send: 8 | Packet rate: 1.41 Mb/s | Total packets send 313 | Total packet rate 1.36 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:40,476 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 313 | Total packet rate 1.36 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:41,477 -> Packets send: 31 | Packet rate: 1.41 Mb/s | Total packets send 313 | Total packet rate 1.36 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:42,478 -> Packets send: 41 | Packet rate: 1.41 Mb/s | Total packets send 313 | Total packet rate 1.36 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:43,479 -> Packets send: 52 | Packet rate: 1.41 Mb/s | Total packets send 313 | Total packet rate 1.36 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:44,480 -> Packets send: 8 | Packet rate: 1.41 Mb/s | Total packets send 367 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:45,481 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 367 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:46,483 -> Packets send: 31 | Packet rate: 1.41 Mb/s | Total packets send 367 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:47,484 -> Packets send: 41 | Packet rate: 1.41 Mb/s | Total packets send 367 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:48,485 -> Packets send: 52 | Packet rate: 1.41 Mb/s | Total packets send 367 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:49,486 -> Packets send: 9 | Packet rate: 1.41 Mb/s | Total packets send 421 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:50,487 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 421 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:51,488 -> Packets send: 30 | Packet rate: 1.41 Mb/s | Total packets send 421 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:52,489 -> Packets send: 41 | Packet rate: 1.41 Mb/s | Total packets send 421 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:53,490 -> Packets send: 52 | Packet rate: 1.41 Mb/s | Total packets send 421 | Total packet rate 1.37 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:54,491 -> Packets send: 9 | Packet rate: 1.41 Mb/s | Total packets send 475 | Total packet rate 1.38 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:32:55,492 -> Packets send: 20 | Packet rate: 1.41 Mb/s | Total packets send 475 | Total packet rate 1.38 Mb/s
RTP Audio Master [INFO] :: 2024-01-04 18:38:50,690 -> [LOGIN][TCP] Open socket
RTP Audio Master [INFO] :: 2024-01-04 18:38:50,691 -> [TRANSMIT] Start thread
RTP Audio Master [INFO] :: 2024-01-04 18:38:50,691 -> [TRANSMIT] Start transmitting audio
RTP Audio Master [INFO] :: 2024-01-04 18:38:51,471 -> [TRANSMIT]		Stop transmitting audio
RTP Audio Master [INFO] :: 2024-01-04 18:38:51,471 -> [TRANSMIT]		Stop Thread
RTP Audio Master [INFO] :: 2024-01-04 18:38:51,471 -> [TRANSMIT][UDP]	Close socket
RTP Audio Master [INFO] :: 2024-01-04 18:38:51,691 -> [LOGIN] Thread is stopping
